generated_token_index,token_id,token_text,prediction_position,cosine_similarity
61,311, to,116,-0.005570733454078436
62,220, ,117,0.005106683354824781
63,12245,231,118,-0.003240922000259161
64,9827, AD,119,0.028947385028004646
65,382,".

",120,0.02562536858022213
66,5953,Ab,121,-0.006287400610744953
67,67,d,122,-0.017302338033914566
68,453, al,123,-0.0019237040542066097
69,5364,-M,124,-0.00932241789996624
70,278,al,125,-0.03129899129271507
71,1609,ik,126,0.0022846406791359186
72,358, I,127,0.002372561488300562
73,11,",",128,0.021500274538993835
74,389, on,129,-0.004261365160346031
75,279, the,130,0.019238099455833435
76,1023, other,131,-0.009119642898440361
77,1450, hand,132,-0.01688305288553238
78,11,",",133,-0.011530231684446335
79,574, was,134,0.034718286246061325
80,279, the,135,0.0006656832993030548
81,18172, fifth,136,0.0013011372648179531
82,549, U,137,0.010268183425068855
83,18864,may,138,0.005221087951213121
84,88,y,139,-8.092285133898258e-05
85,329,ad,140,-0.005249107256531715
86,1652, cal,141,0.010904625058174133
87,15619,iph,142,0.0002450663596391678
88,11,",",143,0.027056194841861725
89,323, and,144,0.024269046261906624
90,813, his,145,0.06869176775217056
91,61961, lifespan,146,0.15223824977874756
92,374, is,147,0.057777464389801025
93,12715, recorded,148,0.013550578616559505
94,439, as,149,0.017703939229249954
95,1694, being,150,0.027342716231942177
96,505, from,151,0.02564338594675064
97,220, ,152,-0.0021214100997895002
98,22642,646,153,0.010364278219640255
99,311, to,154,-0.003322761505842209
100,220, ,155,6.791972555220127e-05
101,21469,705,156,0.01645851321518421
102,9827, AD,157,0.0015920596197247505
103,382,".

",158,0.0006233397871255875
104,7184,Now,159,0.01751505583524704
105,11,",",160,-0.004439251497387886
106,27393, comparing,161,0.043040644377470016
107,872, their,162,0.07970775663852692
108,10345, lif,163,0.21093061566352844
109,25632,esp,164,0.1807974874973297
110,598,ans,165,-0.03283553570508957
111,512,":
",166,0.027982329949736595
112,12,-,167,0.03963760286569595
113,103372, 高,168,0.05186406895518303
114,105243,永,169,-0.030679751187562943
115,111400,昌,170,0.048768579959869385
116,12439, lived,171,0.12146048247814178
117,505, from,172,0.08825718611478806
118,220, ,173,-0.014363497495651245
119,9892,163,174,-0.01881779171526432
120,311, to,175,-0.0077995313331484795
121,220, ,176,0.004143786616623402
122,12245,231,177,0.09882113337516785
123,9827, AD,178,0.055202387273311615
124,11,",",179,0.1027388870716095
125,902, which,180,0.16924622654914856
126,3445, means,181,0.12938673794269562
127,568, he,182,0.13609568774700165
128,12439, lived,183,0.20863297581672668
129,369, for,184,0.14064203202724457
130,13489, approximately,185,0.06101103127002716
131,220, ,186,0.02621646784245968
132,2614,68,187,0.004170455038547516
133,1667, years,188,0.051905229687690735
134,627,".
",189,0.09082409739494324
135,12,-,190,-0.009905442595481873
136,30738, Abd,191,0.0011872684117406607
137,453, al,192,-0.020618343725800514
138,5364,-M,193,0.06482843309640884
139,278,al,194,-0.03472145274281502
140,1609,ik,195,0.07736950367689133
141,358, I,196,0.020161371678113937
142,12439, lived,197,0.09161139279603958
143,505, from,198,0.07049886137247086
144,220, ,199,-0.02868284285068512
145,22642,646,200,0.03205893188714981
146,311, to,201,-0.009276032447814941
147,220, ,202,0.0005029009189456701
148,21469,705,203,0.07328508794307709
149,9827, AD,204,-0.002526253927499056
150,11,",",205,0.029895421117544174
151,902, which,206,0.0804852843284607
152,3445, means,207,0.046332474797964096
153,568, he,208,0.04759535193443298
154,12439, lived,209,0.13749940693378448
155,369, for,210,0.08946605026721954
156,13489, approximately,211,0.057989850640296936
157,220, ,212,0.03207460045814514
158,2946,59,213,0.01709156297147274
159,1667, years,214,0.017468353733420372
160,382,".

",215,0.004328136332333088
161,22818,Given,216,-0.005543915089219809
162,1521, these,217,0.025871165096759796
163,10345, lif,218,0.08742593228816986
164,25632,esp,219,0.1558057963848114
165,598,ans,220,-0.021465547382831573
166,11,",",221,0.01724480837583542
167,103372, 高,222,-0.012089239433407784
168,105243,永,223,-0.02804352343082428
169,111400,昌,224,0.12808804214000702
170,12439, lived,225,0.12903979420661926
171,5129, longer,226,0.11681237816810608
172,1109, than,227,0.12629219889640808
173,30738, Abd,228,0.017731163650751114
174,453, al,229,-0.038580454885959625
175,5364,-M,230,-0.02976958081126213
176,278,al,231,-0.017335016280412674
177,1609,ik,232,-0.025702517479658127
178,358, I,233,0.014486785978078842
179,382,".

",234,0.0060510640032589436
180,791,The,235,-0.029340684413909912
181,1620, final,236,-0.015778645873069763
182,4320, answer,237,-0.01580088771879673
183,374, is,238,-0.0073351506143808365
184,25,:,239,-0.018952980637550354
185,59060, $\,240,-0.015052392147481441
186,80175,boxed,241,-0.007494442164897919
187,90,{,242,-0.00021491653751581907
188,14331,YES,243,-0.006706598214805126
189,32816,}$,244,-0.010096628218889236
190,128009,<|eot_id|>,245,-0.011004234664142132
