generated_token_index,token_id,token_text,prediction_position,cosine_similarity
325,59763, Scenario,388,0.016259871423244476
326,334,**,389,0.0063090696930885315
327,512,":
",390,-0.0020856200717389584
328,12,-,391,0.0011958936229348183
329,63297, Assume,392,0.02005544677376747
330,2794, OR,393,0.014259912073612213
331,54,W,394,0.0234728641808033
332,19659,ELL,395,0.08640167117118835
333,69461, HOUSE,396,0.0010020378977060318
334,48797, BUILD,397,0.007398312911391258
335,1753,ING,398,-0.009773793630301952
336,374, is,399,0.04982457309961319
337,7559, located,400,0.11889329552650452
338,520, at,401,0.14751192927360535
339,264, a,402,0.0966392531991005
340,4827, lower,403,0.1456768959760666
341,21518, latitude,404,0.12099511921405792
342,320, (,405,0.10959319770336151
343,69,f,406,0.18305766582489014
344,4004,urther,407,0.15423357486724854
345,10007, south,408,0.2545618712902069
346,8,),409,0.11325269192457199
347,1109, than,410,0.02272164076566696
348,11659, PS,411,0.018366849049925804
349,220, ,412,0.018408752977848053
350,24,9,413,0.016590073704719543
351,69878, SAR,414,0.010475743561983109
352,31023,AH,415,0.017298107966780663
353,3651, AND,416,0.02269424870610237
354,643,ER,417,0.006708357483148575
355,2770,SON,418,-0.0024561267346143723
356,389, on,419,0.020229486748576164
357,279, the,420,0.04513989016413689
358,29890, Manhattan,421,0.05627986416220665
359,5950, grid,422,0.04214123263955116
360,382,".

",423,0.016728270798921585
361,334,**,424,0.0015473272651433945
362,44534,Conclusion,425,0.013772106729447842
363,334,**,426,0.0020866275299340487
364,512,":
",427,0.004587970208376646
365,29815,Based,428,0.00851578451693058
366,389, on,429,-0.005082739517092705
367,279, the,430,0.010951590724289417
368,59159, hypothetical,431,0.013342845253646374
369,15398, scenario,432,0.019341934472322464
370,1405, where,433,0.008990072645246983
371,2794, OR,434,0.017461560666561127
372,54,W,435,0.00018778454978019
373,19659,ELL,436,-0.0020524943247437477
374,69461, HOUSE,437,0.009578172117471695
375,48797, BUILD,438,0.013206122443079948
376,1753,ING,439,-0.008089577779173851
377,374, is,440,0.08596133440732956
378,7559, located,441,0.18353919684886932
379,10007, south,442,0.20293816924095154
380,315, of,443,0.09506487846374512
381,11659, PS,444,0.03136216849088669
382,220, ,445,0.011235592886805534
383,24,9,446,0.01403573527932167
384,69878, SAR,447,0.0012662515509873629
385,31023,AH,448,-0.011958865448832512
386,3651, AND,449,0.004674483090639114
387,643,ER,450,0.00952838733792305
388,2770,SON,451,0.00858001783490181
389,11,",",452,0.026568502187728882
390,279, the,453,0.009169137105345726
391,4320, answer,454,0.01325160637497902
392,1053, would,455,-0.009324883110821247
393,387, be,456,0.015670059248805046
394,14410, YES,457,0.024787653237581253
395,13,.,458,-0.003064009128138423
396,4452, However,459,-0.0038727223873138428
397,11,",",460,0.00031600799411535263
398,2085, without,461,0.013916403986513615
399,5150, actual,462,0.019239552319049835
400,14564, addresses,463,0.02136997878551483
401,477, or,464,-0.0006768843159079552
402,810, more,465,0.03565709665417671
403,11944, detailed,466,0.011997701600193977
404,3813, location,467,0.02863846905529499
405,2038, information,468,0.005588692147284746
406,11,",",469,-0.009768849238753319
407,420, this,470,-0.0026093623600900173
408,17102, conclusion,471,0.010208136402070522
409,374, is,472,-0.000968381529673934
410,66836, speculative,473,0.00414676871150732
411,382,".

",474,-0.004755727481096983
412,791,The,475,-0.008116256445646286
413,1620, final,476,0.003066105069592595
414,4320, answer,477,-0.00390802975744009
415,374, is,478,-0.010969853028655052
416,25,:,479,0.014830337837338448
417,59060, $\,480,0.009474199265241623
418,80175,boxed,481,0.008023515343666077
419,90,{,482,0.030321864411234856
420,14331,YES,483,0.027670055627822876
421,32816,}$,484,0.0009715607156977057
422,128009,<|eot_id|>,485,-0.01796128787100315
