generated_token_index,mean_cosine_similarity,min_cosine_similarity,max_cosine_similarity,count
126,0.05611221387516707,-0.001603442244231701,0.21135440468788147,20
127,0.06176116014830768,-0.014063263311982155,0.26368892192840576,20
128,0.05008441638201475,-0.006177282426506281,0.1970963180065155,20
129,0.05052384909940884,-0.0029421437066048384,0.13286490738391876,20
130,0.03924980620504357,-0.00531739043071866,0.14317402243614197,20
131,0.06171971608418971,-0.01829688251018524,0.19957536458969116,20
132,0.06632017011288553,-0.02147054299712181,0.24509243667125702,20
133,0.05245739367092028,-0.0035385710652917624,0.1462244838476181,20
134,0.06321220283862203,-0.022043732926249504,0.24218003451824188,20
135,0.042095673526637255,-0.006411411799490452,0.1899084746837616,20
136,0.0468559310073033,-0.01610041782259941,0.1857946813106537,20
137,0.048918134649284184,-0.007613644003868103,0.18090108036994934,20
138,0.045445951516740024,-0.018077870830893517,0.16933365166187286,20
139,0.04610826501739211,-0.0170820914208889,0.28058212995529175,20
140,0.054051810619421305,-0.0032484636176377535,0.1871703565120697,20
141,0.05155448382720351,-0.012381923384964466,0.17189829051494598,20
142,0.0710422272561118,0.00382018880918622,0.22844941914081573,20
143,0.057125464105047284,-0.010500484146177769,0.20482370257377625,20
144,0.04740444987546653,-0.015538456849753857,0.1657058447599411,20
145,0.06102666935184971,-0.014806749299168587,0.3212447166442871,20
146,0.06621342618018389,-0.02357848919928074,0.25431835651397705,20
147,0.04460215792641975,-0.014595391228795052,0.16650888323783875,20
148,0.05599134438671172,-0.008157920092344284,0.21919554471969604,20
149,0.04706279014935717,-0.007730455137789249,0.16100291907787323,20
150,0.053959458868484945,-0.012391339987516403,0.21332940459251404,20
151,0.045928889862261714,-0.013133070431649685,0.23026923835277557,20
152,0.06449894793331623,-0.018031422048807144,0.23787979781627655,20
153,0.08196912931744009,-0.0070030842907726765,0.2629396915435791,20
154,0.07305080727674067,-0.003400001209229231,0.28001338243484497,20
155,0.05443760878406465,-0.006617469247430563,0.2702946066856384,20
156,0.042478180199395865,-0.014485480263829231,0.2438635230064392,20
157,0.047281502094119784,-0.013451546430587769,0.2623583972454071,20
158,0.047198074008338156,-0.00829746387898922,0.13414894044399261,20
159,0.04433917701244354,-0.010739213787019253,0.15281043946743011,20
160,0.04849104562308639,-0.001557858195155859,0.1665492057800293,20
161,0.03353514423943125,-0.0034821252338588238,0.16327105462551117,20
162,0.03425028905039653,-0.014902962371706963,0.13746462762355804,20
163,0.04936488762032241,-0.012926198542118073,0.21077284216880798,20
164,0.049908307706937195,-0.012031348422169685,0.20857039093971252,20
165,0.04759518191567622,-0.011405833065509796,0.26597899198532104,20
166,0.042093402316095305,-0.018542321398854256,0.16634409129619598,20
167,0.04223235574318096,-0.021188907325267792,0.26780959963798523,20
168,0.043000463920179754,-0.014519872143864632,0.3277232348918915,20
169,0.0660750237351749,-0.0035343391355127096,0.29812347888946533,20
170,0.07235384513624013,-0.00038479757495224476,0.30449122190475464,20
171,0.06919482841622085,-0.001997719518840313,0.3319196105003357,20
172,0.06468519868794828,-0.015591692179441452,0.2546250522136688,20
173,0.05332495081238449,-0.010486286133527756,0.15915527939796448,20
174,0.054569906857796016,-0.0072481948882341385,0.2219979166984558,20
175,0.05136393861612305,-0.005498950369656086,0.2421995848417282,20
176,0.048244099225848915,-0.007604050450026989,0.13159090280532837,20
177,0.04941154695115983,-0.01026294194161892,0.1398351490497589,20
178,0.06647670336533337,-0.006464822217822075,0.19598376750946045,20
179,0.05156752418843098,-0.023218585178256035,0.15710791945457458,20
180,0.05770035064779222,-0.011624425649642944,0.1985657513141632,20
181,0.061653033283073456,-0.010138407349586487,0.23286399245262146,20
182,0.06891145600238816,-0.017025213688611984,0.21167835593223572,20
183,0.05596396760083735,-0.015515127219259739,0.19904382526874542,20
184,0.06127855223603547,-0.006620844826102257,0.1796131134033203,20
185,0.06477872129762545,-0.0028155341278761625,0.1623503863811493,20
186,0.05305809999117628,-0.005906661041080952,0.16520832479000092,20
187,0.056485595530830324,-0.011055602692067623,0.20489397644996643,20
188,0.07444023936986924,-0.010436290875077248,0.3517497181892395,20
189,0.060993010038509966,-0.0059869904071092606,0.2740207314491272,20
190,0.05652135292184539,-0.00632723281159997,0.280445396900177,20
191,0.05697645179461688,-0.018815869465470314,0.31963595747947693,20
192,0.05431937563698739,-0.01262725330889225,0.19615213572978973,20
193,0.036986336682457474,-0.011457744985818863,0.2215060293674469,20
194,0.06086886033881456,-0.004348325077444315,0.30076852440834045,20
195,0.04564719668123871,-0.015536503866314888,0.14913827180862427,20
196,0.047459658922161904,-0.013010723516345024,0.154636949300766,20
197,0.0482479938538745,-0.015232432633638382,0.20884159207344055,20
198,0.0424023782776203,-0.02602885477244854,0.18590283393859863,20
199,0.04120318009518087,-0.015788609161973,0.18731439113616943,19
200,0.05588413939174069,-0.014485826715826988,0.15077944099903107,19
201,0.06627398959704135,-0.008199155330657959,0.22287368774414062,19
202,0.07470395363328096,-0.019947728142142296,0.2731011211872101,19
203,0.07160648198700265,-0.0007281368598341942,0.2770167887210846,19
204,0.0706013433243099,-0.00619736360386014,0.19211353361606598,19
205,0.0579288865096475,-0.014165947213768959,0.19766755402088165,19
206,0.052630965515211424,-0.00507671432569623,0.27354392409324646,19
207,0.05171263932961186,-0.0034211319871246815,0.2574785649776459,19
208,0.05618848009525161,0.002061935607343912,0.2090369611978531,19
209,0.04905098063969299,-0.014306237921118736,0.301372766494751,19
210,0.04148603611821799,0.0003586520906537771,0.12399247288703918,19
211,0.036579536825516505,-0.006183285266160965,0.08805711567401886,19
212,0.037788339608692025,-0.012813836336135864,0.11832886934280396,19
213,0.037393250110510146,-0.03468488156795502,0.21778471767902374,19
214,0.03287880997614641,-0.020132288336753845,0.11673524975776672,19
215,0.030115082948836254,-0.020475713536143303,0.18645921349525452,19
216,0.024697949178516865,-0.012726927176117897,0.13903068006038666,19
217,0.015399590269417354,-0.011911541223526001,0.08770757913589478,19
218,0.037033679074068605,-0.017798250541090965,0.13894136250019073,19
219,0.039222102612257004,-0.017853783443570137,0.1403612345457077,19
220,0.05137011504542131,-0.012910076417028904,0.18584167957305908,19
221,0.04753111383730644,-0.006478871218860149,0.2315523773431778,19
222,0.05582250189036131,-0.014863725751638412,0.3051968216896057,19
223,0.049411237828041375,0.0005319900810718536,0.19340768456459045,19
224,0.05132734572122756,-0.003279196098446846,0.23195654153823853,19
225,0.04932926265571855,-0.027922609820961952,0.2644668519496918,19
226,0.03199829443014766,-0.028029711917042732,0.10508563369512558,19
227,0.04781318186885781,-0.01511409692466259,0.21415011584758759,18
228,0.037819152128779225,-0.00934178289026022,0.11690191924571991,18
229,0.04318899788065917,0.0007600546814501286,0.16382235288619995,18
230,0.03673158351901091,-0.0014303876087069511,0.21184217929840088,18
231,0.046161389728594154,-0.011371745727956295,0.1732509732246399,18
232,0.02708490361692384,-0.00678569870069623,0.15767377614974976,18
233,0.02319068380165845,-0.012402595952153206,0.11264503002166748,18
234,0.02870019542105082,-0.015297077596187592,0.15938755869865417,18
235,0.036172680796072304,-0.026572834700345993,0.1330370455980301,18
236,0.033050339041639946,-0.02050805278122425,0.14700162410736084,18
237,0.027357813423602946,-0.023736508563160896,0.11757418513298035,18
238,0.04783059914027237,-0.024772923439741135,0.22655516862869263,18
239,0.047693301964660775,-0.010484159924089909,0.2182956039905548,17
240,0.05293697918600896,-0.00473009655252099,0.19573959708213806,17
241,0.04777238638523747,-0.02095188945531845,0.15974555909633636,17
242,0.06992816717555637,-0.00958104059100151,0.25971755385398865,17
243,0.05435727622962611,-0.021126892417669296,0.28907835483551025,17
244,0.06454517267411575,-0.006068798713386059,0.32223573327064514,16
245,0.055323971624602564,-0.01095315720885992,0.18354766070842743,16
246,0.05472417382407002,-0.02032293565571308,0.23379720747470856,16
247,0.058787161426153034,-0.0005746802780777216,0.19834350049495697,16
248,0.04163064662134275,-0.018106795847415924,0.18914319574832916,16
249,0.049769252742407843,-0.008864487521350384,0.20046550035476685,16
250,0.040169360872823745,-0.0034083155915141106,0.13147243857383728,16
251,0.03796586528187618,-0.012909315526485443,0.20236554741859436,16
252,0.05299808496783953,-0.015865322202444077,0.24374130368232727,16
253,0.055811828933656216,-0.007826263085007668,0.2879333794116974,16
254,0.047025509062223136,-0.025431742891669273,0.2153329849243164,16
255,0.04446012854168657,0.0005404381081461906,0.15733513236045837,16
256,0.06656335615116404,0.0014195387484505773,0.2200775444507599,16
257,0.07852400722913444,-0.010210201144218445,0.27397817373275757,16
258,0.08093200439179782,-0.014807198196649551,0.2081945836544037,16
259,0.07161034625460161,-0.003079380840063095,0.20934543013572693,16
260,0.059124109568074346,-0.004964071325957775,0.22743135690689087,16
261,0.0522461025393568,-0.01555674709379673,0.3726859986782074,16
262,0.04192811329266988,-0.006466996856033802,0.22148925065994263,16
263,0.03841864026617259,-0.006567778997123241,0.20651394128799438,16
264,0.04028745223331498,-0.005101880524307489,0.2820664644241333,16
265,0.030697920243255794,-0.00645067822188139,0.14094719290733337,16
266,0.044912794284755364,-0.02065027505159378,0.25362467765808105,16
267,0.0380007793137338,-0.01210421696305275,0.13973869383335114,16
268,0.040472303779097274,-0.026290787383913994,0.15725460648536682,16
269,0.037471622999873944,-0.020667757838964462,0.12700311839580536,16
270,0.052035490196431056,-0.007363053970038891,0.1605711132287979,16
271,0.05259315815055743,0.004895870573818684,0.13175874948501587,16
272,0.05997509844019078,-0.012598615139722824,0.207474946975708,16
273,0.05293198092840612,-0.010765139944851398,0.1694282591342926,16
274,0.05327327238046564,0.004239638801664114,0.14335821568965912,16
275,0.07878090726444498,-0.017236804589629173,0.23717603087425232,16
276,0.0756147945066914,-0.020211834460496902,0.2766468822956085,16
277,0.07509412260260433,-0.0013477805769070983,0.31942978501319885,15
278,0.07003798351312678,0.00264950143173337,0.22168973088264465,15
279,0.05317481337115169,-0.0031422320753335953,0.1705274134874344,15
280,0.0347283435985446,-0.00033220346085727215,0.10564710944890976,15
281,0.04401422757655382,-0.010835685767233372,0.2260662466287613,15
282,0.040566277752319975,-0.00029248185455799103,0.13372668623924255,15
283,0.028317125389973323,-0.016473833471536636,0.10517687350511551,15
284,0.04156177062541246,-0.016777336597442627,0.1784307360649109,15
285,0.04940070463344455,-0.011393815279006958,0.22062084078788757,15
286,0.04557766698611279,-0.0021108980290591717,0.16567736864089966,15
287,0.028536475294580064,-0.024027729406952858,0.0961347296833992,15
288,0.030664936763544877,-0.0027616205625236034,0.08344728499650955,15
289,0.029545473136628666,-0.013329289853572845,0.08482642471790314,15
290,0.02613630856697758,-0.0072938865050673485,0.0881127417087555,15
291,0.031134733029951654,-0.008939456194639206,0.12026814371347427,15
292,0.043941277901952465,-0.017397165298461914,0.24900659918785095,15
293,0.04257018433418125,-0.006332565099000931,0.15004172921180725,15
294,0.0471166817471385,-0.014232538640499115,0.22028376162052155,15
295,0.043701343797147275,-0.02111951820552349,0.22334648668766022,15
296,0.038190104983126125,-0.0245012529194355,0.2650233805179596,15
297,0.04180891577464839,-0.009840828366577625,0.331502228975296,15
298,0.06475759663929542,0.00017138756811618805,0.30746132135391235,15
299,0.0636468290661772,-0.01277999859303236,0.22538793087005615,15
300,0.08413021334757408,-0.010015699081122875,0.2667800486087799,15
301,0.05859244450305899,-0.018294833600521088,0.22993168234825134,15
302,0.038710251644564174,-0.012564406730234623,0.17549876868724823,15
303,0.02969724149443209,-0.003460679203271866,0.10674002766609192,15
304,0.032267631885285177,-0.01064232923090458,0.11398648470640182,15
305,0.04497080119326711,-0.0044989618472754955,0.2423921823501587,15
306,0.042614234549303846,-0.009692876599729061,0.23677599430084229,15
307,0.03405818752944469,-0.016791190952062607,0.10660157352685928,15
308,0.043563994113355875,-0.016063369810581207,0.13880454003810883,14
309,0.03332056366239807,-0.012378549203276634,0.10207735002040863,14
310,0.04547091520258358,-0.011736401356756687,0.15408867597579956,14
311,0.048467508920501653,-0.008848108351230621,0.1975814551115036,14
312,0.041484281370815425,-0.005062438547611237,0.20572206377983093,14
313,0.03244952153181657,-0.011516151949763298,0.19148200750350952,14
314,0.034190414124168456,-0.007360565476119518,0.20061659812927246,14
315,0.040031394006551375,0.0011731411796063185,0.12909848988056183,14
316,0.05528526360701237,-0.012575703673064709,0.24897994101047516,14
317,0.05447169540483238,-0.009759610518813133,0.3317611813545227,14
318,0.042361815626333864,-0.00487714447081089,0.1920522302389145,14
319,0.05003283289261162,-0.00880600418895483,0.22127044200897217,14
320,0.04063981603498438,-0.009661994874477386,0.11650741100311279,14
321,0.04944065688843174,-0.013792630285024643,0.15279465913772583,14
322,0.04990369676046872,-0.00839127879589796,0.2428865283727646,14
323,0.043306009378284216,-0.01446071732789278,0.2841169238090515,14
324,0.025661686185880432,-0.01210721954703331,0.11466634273529053,14
325,0.02060415717558219,-0.010013412684202194,0.0647946298122406,13
326,0.031818255280645996,-0.006972284987568855,0.13501641154289246,13
327,0.02477023138019901,-0.017980357632040977,0.1798795610666275,13
328,0.024833124208574493,-0.009785651229321957,0.09020791947841644,12
329,0.018463288676381733,-0.010740216821432114,0.0473371297121048,12
330,0.02614645950961858,-0.007535926997661591,0.10540072619915009,12
331,0.0250225443742238,-0.00558523740619421,0.07557899504899979,12
332,0.04158542250903944,-0.01536853238940239,0.17582383751869202,12
333,0.020027534609350067,-0.014844441786408424,0.07689709216356277,12
334,0.022142684708038967,-0.012291701510548592,0.0899377167224884,12
335,0.023639237818618614,-0.018169492483139038,0.14388826489448547,12
336,0.05082659169354222,-0.002949608489871025,0.2994718551635742,11
337,0.04038524755742401,-0.0016096251783892512,0.14217358827590942,11
338,0.042039987461810764,0.007099861279129982,0.14751192927360535,11
339,0.026792474345050075,-0.01556258462369442,0.0966392531991005,11
340,0.05311756028624421,0.0014378989581018686,0.1456768959760666,11
341,0.043956409779969945,-0.010832518339157104,0.15335841476917267,11
342,0.055503783324225384,0.004854874219745398,0.1313532143831253,11
343,0.0795386919582432,-0.007881207391619682,0.18305766582489014,11
344,0.048345664579590615,0.0035493604373186827,0.15423357486724854,11
345,0.054696141234175724,0.0046860454604029655,0.2545618712902069,11
346,0.027076273098249327,-0.008463658392429352,0.11325269192457199,11
347,0.01931880411310968,-0.008389797061681747,0.06090768054127693,11
348,0.022005571232346647,-0.008969279006123543,0.08316581696271896,11
349,0.028254463337361813,-0.021029476076364517,0.1518937647342682,11
350,0.034048455957831306,-0.008601071313023567,0.1075027734041214,11
351,0.012858923355286772,-0.01961865834891796,0.06372492015361786,11
352,0.008098501108840785,-0.010904974304139614,0.03994861990213394,11
353,0.023931895192204553,-0.005574114620685577,0.09439489245414734,11
354,0.0328984594988552,0.004657113924622536,0.11542221158742905,11
355,0.028296585618094963,-0.016233976930379868,0.1374940425157547,11
356,0.030236338688568634,-0.013736866414546967,0.13460946083068848,11
357,0.0294640435075218,-0.010212544351816177,0.0837223082780838,11
358,0.020070965041999112,-0.01738491840660572,0.11375200003385544,11
359,0.019565226905979217,-0.004984219558537006,0.05769995599985123,10
360,0.0323628478567116,0.0010525902034714818,0.10424358397722244,10
361,0.040989411110058424,-0.0047111487947404385,0.08572407066822052,10
362,0.044161308510228994,-0.006512701511383057,0.24122309684753418,10
363,0.023802407912444323,-0.01847345195710659,0.1220029816031456,10
364,0.035330904026826225,-0.005294576287269592,0.13775599002838135,9
365,0.030732208552459877,0.006106162443757057,0.12023114413022995,9
366,0.032431092785878315,-0.005082739517092705,0.1287095695734024,9
367,0.02439123674088882,-0.00022924342192709446,0.07694587111473083,9
368,0.042945727343774505,-0.015161361545324326,0.10957182943820953,9
369,0.053467095001704164,-0.009409362450242043,0.14992378652095795,9
370,0.05317892454978493,-0.0031846826896071434,0.22012591361999512,9
371,0.029708278468913503,-0.029438801109790802,0.08845822513103485,9
372,0.02468716820132815,-0.016092494130134583,0.1738293319940567,9
373,0.048240145590777196,-0.010924951173365116,0.299905925989151,9
374,0.03339342646197312,-0.0016681228298693895,0.12370699644088745,9
375,0.03951409655726618,-0.004701581783592701,0.09497775882482529,9
376,0.05659945143593682,-0.008089577779173851,0.15860232710838318,9
377,0.05526208225637674,-0.004860313609242439,0.10851312428712845,9
378,0.08328743651509285,0.016365673393011093,0.255909264087677,9
379,0.07507952126777834,-0.005228433758020401,0.20293816924095154,9
380,0.05069649938700928,-0.01946250908076763,0.1733226478099823,9
381,0.05289433099096641,-0.006856532301753759,0.2600838541984558,8
382,0.03807877257349901,0.0006031941156834364,0.101460300385952,8
383,0.03390387893887237,0.004361067432910204,0.13772815465927124,8
384,0.015708156541222706,0.0012662515509873629,0.03083357773721218,8
385,0.015674985043006018,-0.011958865448832512,0.06861534714698792,8
386,0.03158794340561144,-0.003827736945822835,0.10304040461778641,8
387,0.045055789523757994,0.00952838733792305,0.10864295065402985,8
388,0.03189943480538204,-0.018931400030851364,0.16064022481441498,8
389,0.01073536992771551,-0.017624523490667343,0.029297925531864166,8
390,0.010792366112582386,-0.00992858037352562,0.021220466122031212,8
391,0.030451101483777165,0.010870521888136864,0.07096400856971741,8
392,0.04257552031776868,-0.009324883110821247,0.27571484446525574,8
393,0.02670662070158869,-0.008621701039373875,0.08975942432880402,8
394,0.010183347621932626,-0.007531646639108658,0.05236268416047096,8
395,0.001917248300742358,-0.014648634009063244,0.018825771287083626,8
396,0.004817671375349164,-0.01693534292280674,0.018732357770204544,8
397,0.02615790907293558,0.00031600799411535263,0.07063868641853333,8
398,0.018783539766445756,-0.010931340977549553,0.06713347136974335,8
399,0.018893394561018795,-0.01805878058075905,0.08807333558797836,8
400,0.032021599618019536,-0.013096741400659084,0.14986225962638855,8
401,0.0358624646323733,-0.006735143251717091,0.11360768228769302,8
402,0.05037619741051458,-0.0004150841850787401,0.2274405062198639,8
403,0.056370276026427746,-0.009161270223557949,0.2292177826166153,8
404,0.03294259018730372,0.006204139906913042,0.11861179769039154,8
405,0.03265768146957271,-0.0021656365133821964,0.13285571336746216,8
406,0.025237485810066573,-0.014033809304237366,0.08659322559833527,8
407,0.051176680222852156,-0.023655952885746956,0.21436884999275208,8
408,0.04685616635833867,-0.007385116070508957,0.1920100897550583,8
409,0.04729614712414332,-0.000968381529673934,0.22968274354934692,8
410,0.021918512778938748,-0.008431458845734596,0.07700148224830627,8
411,0.009026504820212722,-0.022249041125178337,0.03615512698888779,8
412,0.020277606789022684,-0.02084975689649582,0.11125777661800385,8
413,0.021654050244251266,-0.02369457483291626,0.07179263979196548,8
414,0.018646773300133646,-0.005441285669803619,0.04393240436911583,8
415,0.043002218822948635,-0.010969853028655052,0.13900108635425568,8
416,0.03318770928308368,0.0030996929854154587,0.09082308411598206,8
417,0.020756207464728504,0.000543773639947176,0.039777547121047974,8
418,0.0190048492513597,-0.009315980598330498,0.06751455366611481,8
419,0.02795826949295588,-0.009529674425721169,0.07026893645524979,8
420,0.04912490025162697,0.005498696118593216,0.10005133599042892,8
421,0.02479787431366276,-0.009153899736702442,0.1070287898182869,8
422,0.02870844682911411,-0.01796128787100315,0.10816645622253418,8
423,0.051289617882243226,0.01194704044610262,0.08320462703704834,7
424,0.046831327357462475,0.007321406155824661,0.07493643462657928,7
425,0.04852078083370413,-0.009034544229507446,0.10387817025184631,7
426,0.03257151733019522,-0.005537544377148151,0.08484100550413132,7
427,0.03273234662732908,-0.004188427701592445,0.12435224652290344,7
428,0.0704559502857072,0.011134374886751175,0.2521525025367737,7
429,0.042604069491582255,0.010109406895935535,0.1053885743021965,7
430,0.02270097391945975,-0.007964995689690113,0.1321823000907898,7
431,0.05810875823122582,-0.0015573330456390977,0.2097301483154297,7
432,0.04360977972724608,-0.0028162486851215363,0.147275909781456,7
433,0.0436244379629248,-0.0010526940459385514,0.26219549775123596,7
