generated_token_index,case_count,mean_cosine_similarity,min_cosine_similarity,max_cosine_similarity
70,10,0.013721724646165967,-0.03129899129271507,0.07634547352790833
71,10,0.032334470585919914,-0.0246550552546978,0.1666029989719391
72,10,0.030171444243751466,-0.01853986270725727,0.1408388763666153
73,10,0.03621672373265028,-0.016206633299589157,0.12331684678792953
74,10,0.03111499724909663,-0.022833645343780518,0.1950209140777588
75,10,0.025312869157642127,-0.02165728248655796,0.1516694724559784
76,10,0.024955860059708356,-0.014174564741551876,0.11315712332725525
77,10,0.024309608899056912,-0.03721923753619194,0.07100336253643036
78,10,0.00954921164084226,-0.013321478851139545,0.05194457620382309
79,10,0.007411174010485411,-0.024537529796361923,0.04549919068813324
80,10,0.0031234086491167545,-0.023690005764365196,0.05526360869407654
81,10,0.0159747842582874,-0.01180596835911274,0.09564520418643951
82,10,0.007437049201689661,-0.014955142512917519,0.029621660709381104
83,10,0.013659765874035657,-0.019571084529161453,0.09359640628099442
84,10,0.013382577151060105,-0.039161499589681625,0.11601372063159943
85,10,-0.0027695256052538753,-0.035726115107536316,0.057221055030822754
86,10,0.005015282647218555,-0.03021305426955223,0.06304141879081726
87,10,0.0016789806075394153,-0.017778990790247917,0.07171741873025894
88,10,0.007721741707064212,-0.034212127327919006,0.07015597075223923
89,10,0.016460336348973214,-0.037479378283023834,0.13675004243850708
90,10,0.037228851579129696,-0.02170644700527191,0.10648471862077713
91,10,0.026735487999394535,-0.020485207438468933,0.15223824977874756
92,10,0.013819917384535075,-0.03369373828172684,0.060239505022764206
93,10,0.019593407842330636,-0.014993773773312569,0.10904345661401749
94,10,0.02709267335012555,-0.0055007534101605415,0.09493573755025864
95,10,0.015675889747217297,-0.020275691524147987,0.048755332827568054
96,10,0.028433227073401214,-0.019706856459379196,0.1293092966079712
97,10,-0.0009039263008162379,-0.02184171974658966,0.039010073989629745
98,10,0.001202745735645294,-0.01878325268626213,0.02454073540866375
99,10,0.010786898247897626,-0.025505894795060158,0.07931718975305557
100,10,0.020520653435960413,-0.033396437764167786,0.187098428606987
101,10,0.040467513748444615,-0.006881674751639366,0.1969197392463684
102,10,0.02156185652129352,-0.014181447215378284,0.0807928815484047
103,10,0.021146250632591547,-0.006607972551137209,0.07262346893548965
104,10,0.03026881074765697,-0.020677456632256508,0.22316347062587738
105,10,0.010170615295646713,-0.03226407989859581,0.06347422301769257
106,10,0.003087510447949171,-0.018933719024062157,0.043040644377470016
107,10,0.02861366020515561,-0.02522091194987297,0.16478079557418823
108,10,0.04196076483349316,-0.018390092998743057,0.21233148872852325
109,10,0.05132591654546559,-0.01668417640030384,0.2681422829627991
110,10,0.05670733717270195,-0.03283553570508957,0.21746687591075897
111,10,0.03699422534555197,-0.026797335594892502,0.30829158425331116
112,10,0.05597288075368852,-0.0270516537129879,0.18090833723545074
113,10,0.023397663654759527,-0.017494436353445053,0.10003885626792908
114,10,0.012574247107841075,-0.03371516987681389,0.07024411112070084
115,10,0.012842691643163562,-0.02053135260939598,0.048768579959869385
116,10,0.010039608692750335,-0.02774766832590103,0.12146048247814178
117,10,0.009432295756414532,-0.03078402206301689,0.08825718611478806
118,10,0.004969210433773697,-0.03549214452505112,0.10311766713857651
119,10,0.003814094886183739,-0.02438410185277462,0.09429392963647842
120,10,-0.012343789171427488,-0.025182224810123444,0.015683256089687347
121,10,-0.0016648925142362715,-0.025380561128258705,0.05620768293738365
122,10,0.007912564370781184,-0.033497683703899384,0.09882113337516785
123,9,0.0026949639044081173,-0.01891225203871727,0.055202387273311615
124,9,0.007321981325124701,-0.03478573262691498,0.1027388870716095
125,9,0.046786278382771544,-0.023391984403133392,0.16924622654914856
126,9,0.03655296186399129,-0.03669743239879608,0.15256629884243011
127,9,0.017071794123492308,-0.02320566400885582,0.13609568774700165
128,9,0.023390543077968888,-0.023884180933237076,0.20863297581672668
129,9,0.027437344141718414,-0.025231560692191124,0.14064203202724457
130,9,0.014456963373555077,-0.021498817950487137,0.06101103127002716
131,9,0.005868639176090558,-0.016591813415288925,0.05730893462896347
132,9,-0.005791953143974145,-0.03574671596288681,0.014070672914385796
133,9,0.0023867208510637283,-0.02801615372300148,0.052962303161621094
134,9,0.015093155515690645,-0.022073473781347275,0.09082409739494324
135,9,0.013306899875816371,-0.009905442595481873,0.08729057013988495
136,9,-0.004966590320691466,-0.030635684728622437,0.030126038938760757
137,9,0.004096133944888909,-0.037299253046512604,0.048766326159238815
138,9,0.022365714138787653,-0.03627235069870949,0.07210476696491241
139,9,0.020400495268404484,-0.03472145274281502,0.16592544317245483
140,9,0.042609072445581354,-0.038722895085811615,0.26097092032432556
141,9,0.039846803035794034,-0.009409071877598763,0.20422451198101044
142,9,0.014010117829052938,-0.016529470682144165,0.09161139279603958
143,9,0.019971992846371397,-0.013938279822468758,0.07772110402584076
144,9,0.004585966364377075,-0.02868284285068512,0.04007435590028763
145,9,0.01304587483819988,-0.011856459081172943,0.047559954226017
146,9,-0.00495305098593235,-0.018579047173261642,0.03703251853585243
147,9,-0.009842975349682901,-0.028433704748749733,0.008540181443095207
148,9,0.0057895253671126235,-0.030857089906930923,0.07328508794307709
149,9,0.003154833128468858,-0.019119061529636383,0.015994681045413017
150,8,0.02764937817119062,-0.036420878022909164,0.15256059169769287
151,8,0.03947875212179497,-0.0010235444642603397,0.11583764851093292
152,8,0.024363095697481185,-0.025035230442881584,0.08743125945329666
153,8,0.03368649643380195,-0.022069783881306648,0.12632635235786438
154,8,0.009220923006068915,-0.037422917783260345,0.13749940693378448
155,8,0.0431565276812762,-0.009557429701089859,0.09139668941497803
156,8,0.044599661021493375,-0.026540277525782585,0.12934023141860962
157,8,0.012070717173628509,-0.025164123624563217,0.11882974207401276
158,8,0.028076272341422737,-0.02780957520008087,0.09361357241868973
159,8,0.00604813767131418,-0.026075422763824463,0.02832060307264328
160,8,0.012408889771904796,-0.03709906339645386,0.07935478538274765
161,8,0.034871546158683486,-0.024353493005037308,0.1313152313232422
162,8,0.03476783784572035,-0.03997651860117912,0.21774379909038544
163,8,0.0335025952081196,-0.006997267249971628,0.08742593228816986
164,8,0.023781972107826732,-0.008895669132471085,0.1558057963848114
165,8,0.005542444530874491,-0.021465547382831573,0.041769932955503464
166,8,0.012058541236910969,-0.017365368083119392,0.05851893499493599
167,8,0.0035409676274866797,-0.022171538323163986,0.07047329097986221
168,8,-0.009316866111475974,-0.032959166914224625,0.016481880098581314
169,8,0.03247640642803162,-0.0268360935151577,0.12808804214000702
170,8,0.03332371264696121,-0.034643013030290604,0.12903979420661926
171,8,0.055880803149193525,-0.026324205100536346,0.14604800939559937
172,8,0.04427651682635769,-0.02543807588517666,0.1644725501537323
173,8,0.030041019374039024,-0.02096034213900566,0.13331088423728943
174,8,0.009650056948885322,-0.038580454885959625,0.10899797081947327
175,8,0.019927398243453354,-0.02976958081126213,0.09640053659677505
176,8,0.04514804168138653,-0.017335016280412674,0.17820580303668976
177,8,0.003282062811194919,-0.025702517479658127,0.05530517175793648
178,8,0.008237928559537977,-0.01935618370771408,0.0449526347219944
179,8,0.0245686892158119,-0.014050940051674843,0.16223391890525818
180,8,-0.005266596330329776,-0.029590725898742676,0.035857316106557846
181,8,-0.003244772262405604,-0.02055874839425087,0.013871889561414719
182,8,0.007003138249274343,-0.01580088771879673,0.06164016202092171
183,7,0.024310434336907098,-0.019081927835941315,0.13713906705379486
184,7,0.04379423867378916,-0.03576918691396713,0.22390173375606537
185,7,0.021604737333421196,-0.015052392147481441,0.11844724416732788
186,7,0.0392540205336575,-0.007494442164897919,0.1159585639834404
187,7,0.0027718375536746214,-0.022751156240701675,0.038718197494745255
188,7,-0.0072821504436433315,-0.033883970230817795,0.03388170525431633
189,7,-0.0045140945086521765,-0.032926708459854126,0.032095424830913544
190,7,-0.009934413346594997,-0.022318154573440552,0.0006488715298473835
191,6,0.01307332042294244,-0.0279930979013443,0.05317850410938263
192,6,0.007339824068670471,-0.025163864716887474,0.05094435438513756
193,6,0.05504324857611209,-0.016611460596323013,0.20749884843826294
194,6,0.025921654732276995,-0.025610515847802162,0.08525703847408295
195,6,0.01952716087301572,-0.03273811936378479,0.12182875722646713
196,6,0.030907665379345417,-0.018799500539898872,0.1719263195991516
197,6,0.015800261637195945,-0.01729273982346058,0.10416039824485779
198,6,0.02016280327613155,-0.018541967496275902,0.1530190110206604
199,6,0.009740435130273303,-0.024493107572197914,0.10036156326532364
200,6,0.0243696387236317,-0.016238246113061905,0.1582903265953064
201,6,0.02470081252977252,-0.010908285155892372,0.06834088265895844
202,5,0.04761735191568732,-0.03150986135005951,0.11024998128414154
203,5,0.02519552633166313,-0.01101273950189352,0.10235322266817093
204,5,0.021435832232236864,-0.0072488002479076385,0.05221704766154289
205,5,0.011043453216552734,-0.011346891522407532,0.03185303509235382
206,5,0.02254358653444797,-0.013599042780697346,0.10877982527017593
207,5,0.06312732975929976,-0.019624464213848114,0.2980247735977173
208,5,0.07440086416900157,-0.02571878209710121,0.32829567790031433
209,5,0.08382442407310009,-0.022443709895014763,0.24731296300888062
210,5,0.08070556856691838,0.018672993406653404,0.2275301069021225
211,5,0.02100619594566524,-0.034750234335660934,0.06933101266622543
212,5,0.012994271516799927,-0.02024904452264309,0.0951617881655693
213,5,-0.004712741076946259,-0.024123692885041237,0.019267473369836807
214,5,0.05286434125155211,-0.026385849341750145,0.1602608561515808
215,5,0.028619979787617923,-0.037746623158454895,0.11878705769777298
216,5,0.027083838114049286,-0.029616933315992355,0.12416568398475647
217,5,0.00154391061514616,-0.02827811799943447,0.04308898374438286
218,5,0.009460125491023064,-0.02011294662952423,0.07839247584342957
219,5,-0.00879884408786893,-0.030767783522605896,0.03419731557369232
220,5,0.023345933482050895,-0.029630564153194427,0.1477927565574646
221,5,0.035603737086057664,-0.034516338258981705,0.12542614340782166
222,5,0.033685294166207316,-0.0044384123757481575,0.1156366840004921
223,5,-0.0072541901841759685,-0.01783480867743492,0.006248618010431528
224,5,0.00450332798063755,-0.03316529467701912,0.08493351191282272
225,5,0.02950730696320534,-0.026169437915086746,0.13057391345500946
226,5,0.03835802092216909,-0.011853883042931557,0.1203327551484108
227,5,0.018493180628865957,-0.02397165074944496,0.08605030179023743
228,5,0.004029335640370846,-0.01279928907752037,0.025543874129652977
229,5,-0.006738824956119061,-0.036813780665397644,0.023137060925364494
230,5,-0.0029562367126345634,-0.028914734721183777,0.06463462859392166
231,5,-0.008518296107649804,-0.035258203744888306,0.010568177327513695
232,5,-0.005012547038495541,-0.01746959611773491,0.013091038912534714
233,5,0.012591826915740966,-0.022940946742892265,0.07414422184228897
234,5,0.024362845183350145,-0.01762576960027218,0.1655830591917038
235,5,0.05370019879192114,-0.013392153196036816,0.16094151139259338
236,5,0.0017557993531227111,-0.017694996669888496,0.038315996527671814
237,5,-0.003840826917439699,-0.02097932994365692,0.024986667558550835
238,4,-0.006640218081884086,-0.02834330126643181,0.01033844891935587
239,4,0.03221464599482715,-0.013512966223061085,0.09306281805038452
240,4,0.03382087778300047,-0.029226623475551605,0.11341170966625214
241,4,0.05246399762108922,-0.02373386360704899,0.11492813378572464
242,4,-0.015749992802739143,-0.03785195201635361,0.02939329668879509
243,4,0.020190758164972067,-0.04108485206961632,0.11981921643018723
244,4,-0.0024150804383680224,-0.0354967936873436,0.061385270208120346
245,4,0.011275452096015215,-0.021359888836741447,0.10294008255004883
246,4,0.01473515632096678,-0.019120244309306145,0.0880572572350502
247,4,-0.014671092270873487,-0.031009061262011528,-0.0010682856664061546
248,4,0.013291486306115985,-0.011285951361060143,0.07738145440816879
249,4,0.03497529908781871,-0.007168527692556381,0.1525239497423172
250,4,0.016394536825828254,-0.007785359397530556,0.03785168007016182
251,4,-0.0045038434327580035,-0.01294014137238264,0.0028993752785027027
252,4,0.02464799484005198,-0.005942169576883316,0.09697562456130981
253,4,0.013784668873995543,-0.024363869801163673,0.08328589797019958
254,4,-0.0025008234661072493,-0.022872358560562134,0.0328226201236248
255,4,-0.02168572903610766,-0.03205132856965065,-0.012840230949223042
